Id,Y
20001,0.9992568
20002,0.9845276
20003,0.99973756
20004,0.9981001
20005,0.9723298
20006,0.9849095
20007,0.99977297
20008,0.9229317
20009,0.9362363
20010,0.9251534
20011,0.9935846
20012,0.9997055
20013,0.9663922
20014,0.9996306
20015,0.9888136
20016,0.9883478
20017,0.9584535
20018,0.9920065
20019,0.9997334
20020,0.9994417
20021,0.97437537
20022,0.9994653
20023,0.98271817
20024,0.99956375
20025,0.99138486
20026,0.999678
20027,0.9999505
20028,0.99844885
20029,0.99290997
20030,0.99991107
20031,0.91183364
20032,0.9989329
20033,0.9993325
20034,0.9999317
20035,0.9999492
20036,0.9631631
20037,0.9677468
20038,0.9998927
20039,0.998934
20040,0.9254369
20041,0.91825235
20042,0.99538064
20043,0.9646765
20044,0.99939656
20045,0.38514036
20046,0.8116984
20047,0.9965013
20048,0.9998983
20049,0.9877856
20050,0.999556
20051,0.99942386
20052,0.9997441
20053,0.999995
20054,0.87786156
20055,0.9401537
20056,0.96769696
20057,0.9999685
20058,0.99841094
20059,0.9999554
20060,0.95042944
20061,0.9999875
20062,0.8086652
20063,0.9840912
20064,0.98298603
20065,0.9758532
20066,0.9995334
20067,0.94064444
20068,0.9998565
20069,0.9053255
20070,0.9865031
20071,0.99901164
20072,0.9977748
20073,0.9997341
20074,0.99322116
20075,0.9999037
20076,0.9906357
20077,0.9996644
20078,0.9999639
20079,0.9995142
20080,0.9997657
20081,0.99745077
20082,0.9995467
20083,0.99996614
20084,0.9839461
20085,0.9856822
20086,0.9951023
20087,0.94974744
20088,0.9536571
20089,0.9595305
20090,0.99826485
20091,0.9371583
20092,0.99822813
20093,0.98988533
20094,0.7298951
20095,0.9999243
20096,0.011225677
20097,0.99455404
20098,0.93979234
20099,0.9133671
20100,0.9456234
20101,0.9740539
20102,0.3931785
20103,0.027296854
20104,0.9881715
20105,0.7933306
20106,0.9919572
20107,0.9996551
20108,0.9911471
20109,0.9229373
20110,0.9711274
20111,0.9866555
20112,0.9321387
20113,0.9998647
20114,0.99673116
20115,0.48872107
20116,0.999716
20117,0.98955286
20118,0.9997217
20119,0.9980621
20120,0.99610376
20121,0.96986336
20122,0.9676086
20123,0.9954123
20124,0.8700086
20125,0.9789859
20126,0.9939991
20127,0.9320486
20128,0.9995065
20129,0.99971014
20130,0.995011
20131,0.9920151
20132,0.9880156
20133,0.9996526
20134,0.9714982
20135,0.98251545
20136,0.8711791
20137,0.9915249
20138,0.9835144
20139,0.9429353
20140,0.9939604
20141,0.99718636
20142,0.99983263
20143,0.98915917
20144,0.99798155
20145,0.8882124
20146,0.19345842
20147,0.95320725
20148,0.03808046
20149,0.9886513
20150,0.9285517
20151,0.9479553
20152,0.99779
20153,0.99956447
20154,0.9976737
20155,0.996518
20156,0.9733993
20157,0.9982229
20158,0.03600012
20159,0.9306126
20160,0.99996316
20161,0.99501246
20162,0.9994531
20163,0.98841906
20164,0.9834727
20165,0.96391606
20166,0.9941841
20167,0.8493666
20168,0.99810314
20169,0.9968732
20170,0.9994191
20171,0.9968645
20172,0.9368621
20173,0.9991503
20174,0.006702463
20175,0.95303583
20176,0.98559374
20177,0.9993007
20178,0.9680237
20179,0.9995351
20180,0.99753785
20181,0.99437356
20182,0.96984416
20183,0.9632718
20184,0.99950993
20185,0.99995804
20186,0.9817815
20187,0.98821366
20188,0.9972747
20189,0.98142403
20190,0.99004596
20191,0.98714334
20192,0.9980235
20193,0.9882118
20194,0.9843529
20195,0.99924314
20196,0.90002817
20197,0.9767436
20198,0.9826984
20199,0.9996125
20200,0.99627054
20201,0.9846954
20202,0.99039054
20203,0.99983394
20204,0.99880075
20205,0.9921314
20206,0.9647875
20207,0.98493075
20208,0.9849362
20209,0.9972313
20210,0.9999049
20211,0.3129634
20212,0.99161875
20213,0.99172205
20214,0.99893254
20215,0.9998684
20216,0.98778313
20217,0.9998853
20218,0.9563094
20219,0.99991834
20220,0.9867113
20221,0.9601544
20222,0.9999378
20223,0.96737176
20224,0.94172907
20225,0.89890474
20226,0.9971048
20227,0.94945276
20228,0.9989182
20229,0.98715276
20230,0.90111595
20231,0.9969754
20232,0.97915834
20233,0.9423657
20234,0.98168176
20235,0.9960956
20236,0.99789196
20237,0.99133885
20238,0.9861907
20239,0.9966053
20240,0.99933845
20241,0.9892826
20242,0.8632442
20243,0.99704903
20244,0.9207759
20245,0.95390105
20246,0.99983263
20247,0.99865484
20248,0.9965802
20249,0.96115565
20250,0.9921738
20251,0.99120784
20252,0.99990237
20253,0.88807815
20254,0.9909038
20255,0.992092
20256,0.997638
20257,0.99962723
20258,0.99019694
20259,0.8167157
20260,0.9925479
20261,0.5588759
20262,0.9979419
20263,0.99986637
20264,0.9460703
20265,0.91141254
20266,0.9950794
20267,0.9989573
20268,0.9924213
20269,0.97256595
20270,0.99895513
20271,0.90296566
20272,0.9996494
20273,0.9576807
20274,0.889841
20275,0.9669466
20276,0.9544563
20277,0.99300236
20278,0.9742697
20279,0.9777092
20280,0.96835357
20281,0.9968161
20282,0.9997776
20283,0.95155054
20284,0.9859659
20285,0.99699247
20286,0.99920976
20287,0.9679488
20288,0.987961
20289,0.99952555
20290,0.9992011
20291,0.9996295
20292,0.97187865
20293,0.9876281
20294,0.9571383
20295,0.9988844
20296,0.99130803
20297,0.97456485
20298,0.9973726
20299,0.94069517
20300,0.99991333
20301,0.98501366
20302,0.9915138
20303,0.9996331
20304,0.99409807
20305,0.99903476
20306,0.9976503
20307,0.9999577
20308,0.9999292
20309,0.99912757
20310,0.99997056
20311,0.9727685
20312,0.94608486
20313,0.91754293
20314,0.98922426
20315,0.9975593
20316,0.97145057
20317,0.99989283
20318,0.9999119
20319,0.9997975
20320,0.99085194
20321,0.99879646
20322,0.9521568
20323,0.97704065
20324,0.93257445
20325,0.9999169
20326,0.97410303
20327,0.8112564
20328,0.9909108
20329,0.9939167
20330,0.612778
20331,0.9665376
20332,0.91782606
20333,0.97385323
20334,0.99993336
20335,0.97622424
20336,0.9494881
20337,0.9748282
20338,0.9547969
20339,0.9828992
20340,0.9998454
20341,0.93318444
20342,0.9735276
20343,0.97197783
20344,0.98536915
20345,0.65213394
20346,0.9909155
20347,0.999835
20348,0.9974605
20349,0.99787116
20350,0.9936061
20351,0.99743134
20352,0.99995303
20353,0.9615635
20354,0.9899232
20355,0.9997003
20356,0.92737716
20357,0.98175
20358,0.9998801
20359,0.8353373
20360,0.9997142
20361,0.9943429
20362,0.99933016
20363,0.8595848
20364,0.9891104
20365,0.99421084
20366,0.99921167
20367,0.98929274
20368,0.9970017
20369,0.9999032
20370,0.74550235
20371,0.9999571
20372,0.993842
20373,0.9686951
20374,0.99742293
20375,0.8305128
20376,0.999537
