Id,Y
20001,0.99935514
20002,0.9832991
20003,0.9983644
20004,0.9850367
20005,0.97263145
20006,0.98000276
20007,0.99935204
20008,0.86911273
20009,0.9503417
20010,0.9371252
20011,0.98472404
20012,0.99899405
20013,0.9461663
20014,0.99898237
20015,0.98999715
20016,0.9872185
20017,0.9672454
20018,0.9896203
20019,0.9996233
20020,0.998539
20021,0.97014815
20022,0.9989753
20023,0.9792475
20024,0.9990687
20025,0.95523727
20026,0.9996289
20027,0.99977726
20028,0.99800664
20029,0.99382037
20030,0.9991493
20031,0.96718204
20032,0.99793077
20033,0.99868006
20034,0.9997825
20035,0.99977654
20036,0.9816459
20037,0.94031304
20038,0.9989808
20039,0.99839896
20040,0.9638902
20041,0.9739908
20042,0.96663207
20043,0.96902645
20044,0.9986412
20045,0.4781344
20046,0.7854669
20047,0.99233466
20048,0.9998468
20049,0.98971236
20050,0.9992482
20051,0.9987764
20052,0.9989862
20053,0.99991
20054,0.88536924
20055,0.97356975
20056,0.97269225
20057,0.99981004
20058,0.9990319
20059,0.9998574
20060,0.86741775
20061,0.9999398
20062,0.84244007
20063,0.98880285
20064,0.9804466
20065,0.93320054
20066,0.9990662
20067,0.9405875
20068,0.9997564
20069,0.9121197
20070,0.97846574
20071,0.99824893
20072,0.96550393
20073,0.9985857
20074,0.98882943
20075,0.9994356
20076,0.97937167
20077,0.99926084
20078,0.99964976
20079,0.99878496
20080,0.99905044
20081,0.9949228
20082,0.99869907
20083,0.9998795
20084,0.9848787
20085,0.9789386
20086,0.98888296
20087,0.95246565
20088,0.96607435
20089,0.93832827
20090,0.9980519
20091,0.9340951
20092,0.9904986
20093,0.9918623
20094,0.69733757
20095,0.99938536
20096,0.030098375
20097,0.9904206
20098,0.9334847
20099,0.8939136
20100,0.96432596
20101,0.92782295
20102,0.8956777
20103,0.04351646
20104,0.95637906
20105,0.7810668
20106,0.99112576
20107,0.99887663
20108,0.9702992
20109,0.85945576
20110,0.9860821
20111,0.9882003
20112,0.89713675
20113,0.99975985
20114,0.9876409
20115,0.4669313
20116,0.99934703
20117,0.98439837
20118,0.9978917
20119,0.995689
20120,0.9940665
20121,0.97955745
20122,0.9807326
20123,0.990607
20124,0.85344166
20125,0.9511763
20126,0.96612453
20127,0.9306409
20128,0.99880266
20129,0.99969816
20130,0.9882407
20131,0.989129
20132,0.98583037
20133,0.9983972
20134,0.9709428
20135,0.9735528
20136,0.8778086
20137,0.98936695
20138,0.9400233
20139,0.96791214
20140,0.98180205
20141,0.9928281
20142,0.99894434
20143,0.98270434
20144,0.9961157
20145,0.95745677
20146,0.12631044
20147,0.9690791
20148,0.068074234
20149,0.9830735
20150,0.8607501
20151,0.94901466
20152,0.99114954
20153,0.99888545
20154,0.9975522
20155,0.99700207
20156,0.97707886
20157,0.9908347
20158,0.04005086
20159,0.9477973
20160,0.9994337
20161,0.99140924
20162,0.99890506
20163,0.99317706
20164,0.97541475
20165,0.9716523
20166,0.99033153
20167,0.8729675
20168,0.9962375
20169,0.9974948
20170,0.9984491
20171,0.99727863
20172,0.9393329
20173,0.9978422
20174,0.014246225
20175,0.90864974
20176,0.9814175
20177,0.9987637
20178,0.95944667
20179,0.9987172
20180,0.99316496
20181,0.9707089
20182,0.90703106
20183,0.9811921
20184,0.9985644
20185,0.9997224
