Id,Y
20001,0.99571735
20002,0.9547725
20003,0.99516726
20004,0.96779513
20005,0.95370173
20006,0.9643876
20007,0.99832886
20008,0.9092502
20009,0.95553595
20010,0.9289789
20011,0.95481193
20012,0.99760324
20013,0.9218721
20014,0.9966822
20015,0.98706996
20016,0.97836363
20017,0.9524808
20018,0.9848964
20019,0.99804306
20020,0.9971819
20021,0.9458828
20022,0.99845195
20023,0.96656233
20024,0.99775106
20025,0.9392581
20026,0.99807775
20027,0.9990753
20028,0.9883259
20029,0.9775278
20030,0.99772614
20031,0.95122904
20032,0.99599636
20033,0.9959649
20034,0.997924
20035,0.99819034
20036,0.9314406
20037,0.9156303
20038,0.99666375
20039,0.99732924
20040,0.9190644
20041,0.9238488
20042,0.94881743
20043,0.96550125
20044,0.9955279
20045,0.58125746
20046,0.83068806
20047,0.98097277
20048,0.9994703
20049,0.9875079
20050,0.997554
20051,0.99698704
20052,0.9960443
20053,0.99931014
20054,0.84590745
20055,0.94539833
20056,0.97963274
20057,0.998784
20058,0.9964767
20059,0.9982401
20060,0.94229937
20061,0.99935156
20062,0.86936957
20063,0.979749
20064,0.97875345
20065,0.93512905
20066,0.9972149
20067,0.9245739
20068,0.99878615
20069,0.91745967
20070,0.9641372
20071,0.9959078
20072,0.93101054
20073,0.99716514
20074,0.98297405
20075,0.995786
20076,0.9639093
20077,0.997165
20078,0.9984933
20079,0.9966961
20080,0.99753594
20081,0.9881991
20082,0.99665064
20083,0.9988268
20084,0.9691179
20085,0.9492901
20086,0.9779654
20087,0.94501317
20088,0.9361768
20089,0.9310497
20090,0.99354136
20091,0.92959464
20092,0.98329806
20093,0.9823251
20094,0.87583864
20095,0.9977639
20096,0.054507587
20097,0.97118795
20098,0.9225838
20099,0.90898687
20100,0.97127515
20101,0.94187087
20102,0.8685071
20103,0.05942966
20104,0.95137876
20105,0.7837444
20106,0.9784355
20107,0.99721414
20108,0.97875535
20109,0.9139181
20110,0.9844855
20111,0.9809755
20112,0.8752722
20113,0.9977082
20114,0.9662762
20115,0.3781604
20116,0.9976857
20117,0.97940344
20118,0.99477154
20119,0.98996115
20120,0.9922529
20121,0.9578722
20122,0.96422786
20123,0.9711395
20124,0.8819793
20125,0.97142035
20126,0.9560493
20127,0.9239149
20128,0.99586594
20129,0.99803096
20130,0.9806563
20131,0.97938687
20132,0.97910964
20133,0.99544626
20134,0.9399983
20135,0.9144625
20136,0.90052795
20137,0.97732985
20138,0.95629007
20139,0.96648896
20140,0.9749333
20141,0.9859422
20142,0.99615234
20143,0.9818494
20144,0.9854226
20145,0.94236857
20146,0.16362435
20147,0.95475334
20148,0.13691135
20149,0.9597169
20150,0.8921918
20151,0.9437856
20152,0.99030286
20153,0.99790347
20154,0.99504167
20155,0.9851391
20156,0.9578417
