Id,Y
20001,0.99892896
20002,0.97808707
20003,0.9977343
20004,0.99336046
20005,0.97287476
20006,0.98819435
20007,0.9991731
20008,0.8783461
20009,0.9649819
20010,0.9365623
20011,0.9800356
20012,0.9992016
20013,0.9353828
20014,0.9990073
20015,0.9925287
20016,0.9928946
20017,0.9618678
20018,0.99307996
20019,0.9994281
20020,0.99870217
20021,0.95661724
20022,0.99864775
20023,0.9900907
20024,0.99857676
20025,0.965225
20026,0.9995524
20027,0.9997657
20028,0.9946532
20029,0.9925903
20030,0.9997545
20031,0.980078
20032,0.9978231
20033,0.9988341
20034,0.9995989
20035,0.9998518
20036,0.9624188
20037,0.92953366
20038,0.9988147
20039,0.9981293
20040,0.86525023
20041,0.96452653
20042,0.98282814
20043,0.9565594
20044,0.9984415
20045,0.59420466
20046,0.8487486
20047,0.9920771
20048,0.9998987
20049,0.9883521
20050,0.99954563
20051,0.9974957
20052,0.9988827
20053,0.9999666
20054,0.8144323
20055,0.9549314
20056,0.98212135
20057,0.9997663
20058,0.9983455
20059,0.9998684
20060,0.889034
20061,0.99994946
20062,0.90783304
20063,0.9937051
20064,0.98359364
20065,0.96125454
20066,0.998933
20067,0.95970654
20068,0.99976176
20069,0.9136091
20070,0.97078943
20071,0.9983577
20072,0.98027164
20073,0.9984394
20074,0.994503
20075,0.9995296
20076,0.9702196
20077,0.99941623
20078,0.99950063
20079,0.9988405
20080,0.9992281
20081,0.994562
20082,0.9993932
20083,0.9999279
20084,0.98376775
20085,0.9775864
20086,0.99282974
20087,0.97206897
20088,0.9575142
20089,0.95038044
20090,0.9975454
20091,0.9673826
20092,0.994212
20093,0.99492246
20094,0.6942586
20095,0.99960715
20096,0.045118444
20097,0.9888248
20098,0.9231474
20099,0.9207325
20100,0.9324903
20101,0.9157538
20102,0.8880622
20103,0.030381622
20104,0.92898685
20105,0.8328759
20106,0.9927583
20107,0.9986358
20108,0.986751
20109,0.81852055
20110,0.98149383
20111,0.9878841
20112,0.85562557
20113,0.9998184
20114,0.98875564
20115,0.46530282
20116,0.99923754
20117,0.9879423
20118,0.99840695
20119,0.99513346
20120,0.9917414
20121,0.97974706
20122,0.96954614
20123,0.98775977
20124,0.81791604
20125,0.9588518
20126,0.97795856
20127,0.92376417
20128,0.99908423
20129,0.9998385
20130,0.99099684
20131,0.9925902
20132,0.9886662
20133,0.99832183
20134,0.9594147
20135,0.96849793
20136,0.8557201
20137,0.9913679
20138,0.9635546
20139,0.9709571
20140,0.9853397
20141,0.99387133
20142,0.99819785
20143,0.99086285
20144,0.99604297
20145,0.97054404
20146,0.106526844
20147,0.97489774
20148,0.05681454
20149,0.9795914
20150,0.8534545
20151,0.93154836
20152,0.9967204
20153,0.9990709
20154,0.99746084
20155,0.99050903
20156,0.97553533
20157,0.99567324
20158,0.07944657
20159,0.9513704
20160,0.99971575
20161,0.9891234
20162,0.9990268
20163,0.99163646
20164,0.9799168
20165,0.95907426
20166,0.9910472
20167,0.90825474
20168,0.9966492
20169,0.9972868
20170,0.9989837
20171,0.99179685
20172,0.95631206
20173,0.99712014
20174,0.011013146
20175,0.9416222
20176,0.97813535
20177,0.99862933
20178,0.931743
20179,0.99863356
20180,0.99625754
20181,0.970292
20182,0.90995306
20183,0.98246163
20184,0.99774504
20185,0.99987674
20186,0.97366256
20187,0.98018503
20188,0.9954541
20189,0.9722554
20190,0.98132795
20191,0.96193767
20192,0.993683
20193,0.971932
20194,0.9921704
20195,0.99866176
20196,0.8542863
20197,0.95731395
20198,0.97115517
20199,0.99906474
20200,0.9874462
20201,0.97926646
20202,0.97893995
20203,0.9990049
20204,0.9978654
20205,0.9911874
20206,0.97853595
20207,0.9816297
20208,0.97369397
20209,0.9925874
20210,0.9995994
20211,0.43525794
20212,0.9898491
20213,0.98150337
20214,0.9971163
20215,0.999546
20216,0.9962375
20217,0.99956316
20218,0.9808868
20219,0.9996635
20220,0.9917652
20221,0.94321024
20222,0.99966896
20223,0.9431621
20224,0.9419409
20225,0.9321608
20226,0.99688345
20227,0.9545452
20228,0.9991253
20229,0.9915119
20230,0.75703615
20231,0.99664366
20232,0.9747692
20233,0.86047596
20234,0.97834504
20235,0.99262017
20236,0.9979765
20237,0.9804662
20238,0.9785985
20239,0.98672706
20240,0.9982222
20241,0.983588
20242,0.9015246
20243,0.99667645
20244,0.9204547
20245,0.9842243
20246,0.99972886
20247,0.99563855
20248,0.9927152
20249,0.9638973
20250,0.9938698
20251,0.9954984
20252,0.99949825
20253,0.9051293
20254,0.98562235
20255,0.98550737
20256,0.97339386
20257,0.999218
20258,0.9910822
20259,0.6443812
20260,0.98642427
20261,0.622167
20262,0.9939581
20263,0.999236
20264,0.95618707
20265,0.9244345
20266,0.9859175
20267,0.99729234
20268,0.9909819
20269,0.9794447
20270,0.9983999
20271,0.91385156
20272,0.99949574
20273,0.9225011
20274,0.7942766
20275,0.9590829
20276,0.90959454
20277,0.9908664
20278,0.97934693
20279,0.9807366
20280,0.9212061
20281,0.99167365
20282,0.99949
20283,0.8927454
20284,0.973435
20285,0.9939061
20286,0.9973023
20287,0.9731882
20288,0.9856413
20289,0.99891484
20290,0.99787927
20291,0.99837935
20292,0.969234
20293,0.982144
20294,0.98068136
20295,0.99904436
20296,0.98710155
20297,0.96318847
20298,0.99435306
20299,0.9073533
20300,0.9996313
20301,0.98778373
20302,0.9855053
20303,0.9993932
20304,0.9926318
20305,0.9969958
20306,0.9975932
20307,0.9997737
