Id,Y
20001,0.9968009
20002,0.96994543
20003,0.9957272
20004,0.945366
20005,0.96099555
20006,0.9523441
20007,0.9974088
20008,0.9228068
20009,0.9553911
20010,0.94668907
20011,0.93274283
20012,0.99663156
20013,0.931515
20014,0.9952383
20015,0.9929576
20016,0.97140235
20017,0.96511924
20018,0.98640686
20019,0.9981306
20020,0.99668676
20021,0.96311086
20022,0.99835277
20023,0.9393009
20024,0.9970663
20025,0.97081065
20026,0.99607277
20027,0.99855274
20028,0.98306364
20029,0.9470874
20030,0.99704355
20031,0.96678704
20032,0.99577135
20033,0.99519664
20034,0.9981244
20035,0.9980027
20036,0.96819377
20037,0.9220561
20038,0.996908
20039,0.9967981
20040,0.9304129
20041,0.9537046
20042,0.9401339
20043,0.9662092
20044,0.99689627
20045,0.7721741
20046,0.843764
20047,0.9784883
20048,0.9990761
20049,0.98525476
20050,0.9976731
20051,0.99694353
20052,0.9955538
20053,0.99845207
20054,0.9118556
20055,0.9733795
20056,0.98112935
20057,0.99811184
20058,0.99541867
20059,0.9982704
20060,0.93409985
20061,0.9986444
20062,0.8676211
20063,0.97882515
20064,0.9767645
20065,0.92775893
20066,0.9970642
20067,0.9178874
20068,0.9985838
20069,0.9116986
20070,0.968883
20071,0.9972736
20072,0.91331166
20073,0.99764735
20074,0.97930795
20075,0.99660033
20076,0.96168524
20077,0.9962684
20078,0.9965365
20079,0.99555063
20080,0.9978935
20081,0.98216033
20082,0.9945273
20083,0.9984485
20084,0.9620824
20085,0.93010163
20086,0.9780978
20087,0.93595916
20088,0.9462378
20089,0.91009253
20090,0.9874929
20091,0.90231204
20092,0.98246634
20093,0.97769964
20094,0.9148743
20095,0.99719244
20096,0.14811149
20097,0.9790714
20098,0.93124217
20099,0.9337932
20100,0.976927
20101,0.9345555
20102,0.96039605
20103,0.11655486
20104,0.9451728
20105,0.8802269
20106,0.97611564
20107,0.9967608
20108,0.96770626
20109,0.93120134
20110,0.97682095
20111,0.97819567
20112,0.88905364
20113,0.9966192
20114,0.9733238
20115,0.33072066
20116,0.99778605
20117,0.97943383
20118,0.9930381
20119,0.98942006
20120,0.9869437
20121,0.97168106
20122,0.970587
20123,0.970486
20124,0.9024376
20125,0.9707611
20126,0.95853275
20127,0.9509672
20128,0.9957808
20129,0.99678063
20130,0.97939014
20131,0.9712416
20132,0.97856265
20133,0.9963722
20134,0.9526219
20135,0.968053
20136,0.8863022
20137,0.9657507
20138,0.95379966
20139,0.96831256
20140,0.9743148
20141,0.9760725
20142,0.99688596
20143,0.96731454
20144,0.9775375
20145,0.9406003
20146,0.2701969
20147,0.9242461
20148,0.13482182
20149,0.964928
20150,0.9659014
20151,0.94042796
20152,0.9828979
20153,0.9976683
20154,0.9964282
20155,0.97895676
20156,0.9550545
20157,0.9955439
20158,0.1335168
20159,0.9404866
20160,0.9963594
20161,0.9878356
20162,0.9960522
20163,0.9854887
20164,0.9615212
20165,0.9773053
20166,0.97785336
20167,0.9522273
20168,0.9794915
20169,0.98326427
20170,0.995843
20171,0.98553604
20172,0.95910275
20173,0.98866487
20174,0.08165035
20175,0.92286545
20176,0.949518
20177,0.99818856
20178,0.92475766
20179,0.99674064
20180,0.97570455
20181,0.9769602
20182,0.93984
20183,0.96689755
20184,0.99675816
20185,0.99668604
20186,0.95326984
20187,0.98074603
20188,0.9751892
20189,0.96020806
20190,0.959904
20191,0.96217793
20192,0.9697276
20193,0.9097256
20194,0.98314315
20195,0.9966708
20196,0.89373475
20197,0.96579736
20198,0.9827114
20199,0.99728036
20200,0.9462042
20201,0.96942914
20202,0.97195643
20203,0.99761355
20204,0.9974764
20205,0.9842434
20206,0.9040545
20207,0.9701662
20208,0.9856414
20209,0.9654827
20210,0.99673885
20211,0.48651662
20212,0.9819935
20213,0.95767856
20214,0.99403846
20215,0.9970235
20216,0.9770543
20217,0.9977888
20218,0.94400364
20219,0.9980883
20220,0.988698
20221,0.96859545
20222,0.9987942
20223,0.9582706
20224,0.95609516
20225,0.9138024
20226,0.9933848
20227,0.9588065
20228,0.99768794
20229,0.9741054
20230,0.43685216
20231,0.98087823
20232,0.96813923
20233,0.92947584
20234,0.9705795
20235,0.98383856
20236,0.9937406
20237,0.95901996
20238,0.9773117
20239,0.9649617
20240,0.99712557
20241,0.9702454
20242,0.8046775
20243,0.9872069
20244,0.9643621
20245,0.9732838
20246,0.9969842
20247,0.9909792
20248,0.9899025
20249,0.9419808
20250,0.97182584
20251,0.9704288
20252,0.99708897
20253,0.93581927
20254,0.96760714
20255,0.9807905
20256,0.950043
20257,0.99644583
20258,0.9809271
20259,0.8640479
20260,0.9858754
20261,0.83022565
20262,0.9783241
20263,0.9964019
20264,0.9427347
20265,0.9325481
20266,0.96972734
20267,0.9954607
20268,0.97849894
20269,0.9832062
20270,0.9962453
20271,0.92032725
20272,0.995884
20273,0.94382244
20274,0.92166656
20275,0.97547865
20276,0.91018164
20277,0.9860491
20278,0.9433783
20279,0.9737673
20280,0.9443343
20281,0.9773177
20282,0.9976857
20283,0.97739923
20284,0.95269567
20285,0.99233186
20286,0.97655654
20287,0.9381849
20288,0.9829252
20289,0.99741447
20290,0.9952231
20291,0.99710196
20292,0.940735
20293,0.93707204
20294,0.9659719
20295,0.99308455
20296,0.9728333
20297,0.93918294
20298,0.98528373
20299,0.9313657
20300,0.99800915
20301,0.9759891
20302,0.9175253
20303,0.9983376
20304,0.96527195
20305,0.9876673
20306,0.98909736
20307,0.99746335
20308,0.9971545
20309,0.99524397
20310,0.99824226
20311,0.9669408
20312,0.95916754
20313,0.96499133
20314,0.96784717
20315,0.9668679
20316,0.945878
20317,0.99716395
20318,0.99757355
20319,0.99709666
20320,0.92056674
20321,0.9973876
20322,0.96697724
20323,0.97255105
20324,0.9177143
20325,0.99826044
20326,0.959715
20327,0.91070247
20328,0.96071625
20329,0.9788943
20330,0.8575343
20331,0.94493186
20332,0.9490829
20333,0.95806104
20334,0.9976719
20335,0.9714986
20336,0.8981168
20337,0.97179824
20338,0.9214373
20339,0.964223
20340,0.9972657
20341,0.89222705
20342,0.97688997
20343,0.916704
20344,0.96288854
20345,0.860086
20346,0.9775393
20347,0.99727744
20348,0.977267
20349,0.9621775
20350,0.97619516
20351,0.9949987
20352,0.99734026
20353,0.97055537
20354,0.9758395
20355,0.9954448
20356,0.9543436
20357,0.9729892
20358,0.9982522
20359,0.9268298
20360,0.9951332
20361,0.9781439
20362,0.995814
20363,0.86282223
20364,0.97482634
20365,0.98745584
20366,0.995587
20367,0.98974293
20368,0.98443455
20369,0.99630284
20370,0.92216617
20371,0.99712497
20372,0.9831555
20373,0.8828313
20374,0.9849379
20375,0.9628617
20376,0.9966467
20377,0.99731404
20378,0.97782546
20379,0.99717844
20380,0.9070307
20381,0.9978976
20382,0.97507256
20383,0.98419476
20384,0.96774775
20385,0.95539665
20386,0.96287364
20387,0.995037
20388,0.9328994
20389,0.9981667
20390,0.9979413
20391,0.9957898
20392,0.969729
20393,0.99797875
20394,0.9537753
20395,0.9975103
20396,0.9975606
20397,0.9383183
20398,0.98401505
20399,0.9745318
20400,0.93683875
20401,0.98162705
