Id,Y
20001,0.9992192
20002,0.9525734
20003,0.99438655
20004,0.9760775
20005,0.9678992
20006,0.95297736
20007,0.9988493
20008,0.9436961
20009,0.9359368
20010,0.9483907
20011,0.9353149
20012,0.99795496
20013,0.9500806
20014,0.99246055
20015,0.9927086
20016,0.9759161
20017,0.916498
20018,0.987604
20019,0.9985843
20020,0.9974396
20021,0.93497896
20022,0.9985065
20023,0.9485551
20024,0.9985544
20025,0.97460073
20026,0.9942346
20027,0.99975616
20028,0.9807
20029,0.97941256
20030,0.9963586
20031,0.9779286
20032,0.99740726
20033,0.9976503
20034,0.9987632
20035,0.9991518
20036,0.98339385
20037,0.8492582
20038,0.99672914
20039,0.9982626
20040,0.9437253
20041,0.9299847
20042,0.9604386
20043,0.9369919
20044,0.99698156
20045,0.84223866
20046,0.80790377
20047,0.98781323
20048,0.999783
20049,0.9866073
20050,0.9984553
20051,0.99863476
20052,0.9976035
20053,0.99979836
20054,0.93076986
20055,0.9684721
20056,0.97291666
20057,0.9994873
20058,0.99669445
20059,0.9991708
20060,0.96576583
20061,0.999806
20062,0.85152173
20063,0.9869537
20064,0.9774466
20065,0.8677161
20066,0.99854714
20067,0.94697165
20068,0.9995479
20069,0.95728195
20070,0.98006094
20071,0.9979006
20072,0.9567548
20073,0.9980205
20074,0.9839642
20075,0.99441355
20076,0.9611658
20077,0.9982577
20078,0.9961817
20079,0.9974777
20080,0.9992588
20081,0.9894656
20082,0.9960381
20083,0.99926835
20084,0.97220516
20085,0.93934643
20086,0.9901245
20087,0.8976658
20088,0.96540415
20089,0.9394145
20090,0.99460346
20091,0.91624063
20092,0.9751372
20093,0.9835972
20094,0.9376802
20095,0.9964246
20096,0.10879833
20097,0.9695777
20098,0.91711915
20099,0.9122935
20100,0.9787915
20101,0.9060215
20102,0.9134738
20103,0.13773751
20104,0.93066853
20105,0.8323248
20106,0.9627943
20107,0.9967167
20108,0.9839751
20109,0.95697486
20110,0.9762372
20111,0.9787894
20112,0.92717165
20113,0.99789125
20114,0.97847456
20115,0.6337657
20116,0.99929476
20117,0.97004795
20118,0.9968189
20119,0.99028826
20120,0.98585236
20121,0.97442335
20122,0.9742216
20123,0.977022
20124,0.8973973
20125,0.98632693
20126,0.9733845
20127,0.9443485
20128,0.9986803
20129,0.9975076
20130,0.9650886
20131,0.98775125
20132,0.9882784
20133,0.99662375
20134,0.9395413
20135,0.9549654
20136,0.55303335
20137,0.9533535
20138,0.95923656
20139,0.9882139
20140,0.97421205
20141,0.97604793
20142,0.9987417
20143,0.9834901
20144,0.97317356
20145,0.91342384
20146,0.25382942
20147,0.9337164
